string_id	form_key	record_type	editor_id	field	occurrence	source	target	provenance
0000011F	108E37:Skyrim.esm	FLOR	MAG_FXAmbWaterSalmon01B	FULL	0	Salmon	鮭魚	Skyrim Traditional Chinese 8.20 exact FormKey and English source
00000120	108E37:Skyrim.esm	FLOR	MAG_FXAmbWaterSalmon01B	RNAM	0	Catch	捕捉	Skyrim Traditional Chinese 8.20 exact FormKey and English source
00000121	108E38:Skyrim.esm	FLOR	MAG_FXAmbWaterSalmon01A	FULL	0	Salmon	鮭魚	Skyrim Traditional Chinese 8.20 exact FormKey and English source
00000122	108E38:Skyrim.esm	FLOR	MAG_FXAmbWaterSalmon01A	RNAM	0	Catch	捕捉	Skyrim Traditional Chinese 8.20 exact FormKey and English source
00000123	0176B2:Skyrim.esm	FLOR	MAG_DeadSalmon02	FULL	0	Salmon	鮭魚	Skyrim Traditional Chinese 8.20 exact FormKey and English source
00000124	0176B2:Skyrim.esm	FLOR	MAG_DeadSalmon02	RNAM	0	Harvest	庖解	Skyrim Traditional Chinese 8.20 exact FormKey and English source
00000125	0176CD:Skyrim.esm	FLOR	MAG_DeadSalmon01	FULL	0	Salmon	鮭魚	Skyrim Traditional Chinese 8.20 exact FormKey and English source
00000126	0176CD:Skyrim.esm	FLOR	MAG_DeadSalmon01	RNAM	0	Harvest	庖解	Skyrim Traditional Chinese 8.20 exact FormKey and English source
00000127	0F5ECA:Skyrim.esm	FLOR	MAG_DeadSalmon01NoNail	FULL	0	Salmon	鮭魚	Skyrim Traditional Chinese 8.20 exact FormKey and English source
00000128	0F5ECA:Skyrim.esm	FLOR	MAG_DeadSalmon01NoNail	RNAM	0	Harvest	庖解	Skyrim Traditional Chinese 8.20 exact FormKey and English source
00000129	0F5ECB:Skyrim.esm	FLOR	MAG_DeadSalmon02NoNail	FULL	0	Salmon	鮭魚	Skyrim Traditional Chinese 8.20 exact FormKey and English source
0000012A	0F5ECB:Skyrim.esm	FLOR	MAG_DeadSalmon02NoNail	RNAM	0	Harvest	庖解	Skyrim Traditional Chinese 8.20 exact FormKey and English source
0000012B	108E35:Skyrim.esm	FLOR	MAG_FXAmbWaterSalmon02B	FULL	0	Salmon	鮭魚	Skyrim Traditional Chinese 8.20 exact FormKey and English source
0000012C	108E35:Skyrim.esm	FLOR	MAG_FXAmbWaterSalmon02B	RNAM	0	Catch	捕捉	Skyrim Traditional Chinese 8.20 exact FormKey and English source
0000012D	03988E:Skyrim.esm	ALCH	MAG_FortifySkillAlteration02	FULL	0	Draught of Alteration	變換純劑	Skyrim Traditional Chinese 8.20 exact FormKey and English source
0000012E	039899:Skyrim.esm	ALCH	MAG_FortifySkillAlteration03	FULL	0	Philter of Alteration	變換奇藥	Skyrim Traditional Chinese 8.20 exact FormKey and English source
0000012F	0F387E:Apothecary.esp	ALCH	MAG_BecomeEthereal02	FULL	0	Draught of the Shroud	隱秘純劑	Apothecary 1.3.9 CHS exact FormKey; OpenCC s2twp + terminology review
00000130	0F898F:Apothecary.esp	ALCH	MAG_ResistPoison25	FULL	0	Potion of Poison Resistance	毒素抗性藥劑	Apothecary 1.3.9 CHS exact FormKey; OpenCC s2twp + terminology review
00000131	03989A:Skyrim.esm	ALCH	MAG_FortifySkillAlteration04	FULL	0	Elixir of Alteration	變換神藥	Skyrim Traditional Chinese 8.20 exact FormKey and English source
00000132	03989B:Skyrim.esm	ALCH	MAG_FortifySkillBlock02	FULL	0	Draught of the Gladiator	角鬥士純劑	Apothecary 1.3.9 CHS exact FormKey; OpenCC s2twp + terminology review
00000133	0398AB:Skyrim.esm	ALCH	MAG_FortifySkillBlock03	FULL	0	Philter of the Gladiator	角鬥士奇藥	Apothecary 1.3.9 CHS exact FormKey; OpenCC s2twp + terminology review
00000134	0398AC:Skyrim.esm	ALCH	MAG_FortifySkillBlock04	FULL	0	Elixir of the Gladiator	角鬥士神藥	Apothecary 1.3.9 CHS exact FormKey; OpenCC s2twp + terminology review
00000135	0398AD:Skyrim.esm	ALCH	MAG_FortifySkillConjuration02	FULL	0	Draught of Conjuration	召喚純劑	Apothecary 1.3.9 CHS exact FormKey; OpenCC s2twp + terminology review
00000136	0398EC:Skyrim.esm	ALCH	MAG_FortifySkillConjuration03	FULL	0	Philter of Conjuration	召喚奇藥	Apothecary 1.3.9 CHS exact FormKey; OpenCC s2twp + terminology review
00000137	0398ED:Skyrim.esm	ALCH	MAG_FortifySkillConjuration04	FULL	0	Elixir of Conjuration	召喚神藥	Apothecary 1.3.9 CHS exact FormKey; OpenCC s2twp + terminology review
00000138	0398EE:Skyrim.esm	ALCH	MAG_FortifySkillDestruction02	FULL	0	Draught of Destruction	毀滅純劑	Skyrim Traditional Chinese 8.20 exact FormKey and English source
00000139	0398F1:Skyrim.esm	ALCH	MAG_FortifySkillDestruction03	FULL	0	Philter of Destruction	毀滅奇藥	Skyrim Traditional Chinese 8.20 exact FormKey and English source
0000013A	0398F3:Skyrim.esm	ALCH	MAG_FortifySkillDestruction04	FULL	0	Elixir of Destruction	毀滅神藥	Skyrim Traditional Chinese 8.20 exact FormKey and English source
0000013B	0398F4:Skyrim.esm	ALCH	MAG_FortifyShouts02	FULL	0	Draught of the Voice	吼聲純劑	Apothecary 1.3.9 CHS exact FormKey; OpenCC s2twp + terminology review
0000013C	0398F5:Skyrim.esm	ALCH	MAG_FortifyShouts03	FULL	0	Solution of the Voice	吼聲濃劑	Apothecary 1.3.9 CHS exact FormKey; OpenCC s2twp + terminology review
0000013D	0398F6:Skyrim.esm	ALCH	MAG_FortifyShouts04	FULL	0	Philter of the Voice	吼聲奇藥	Apothecary 1.3.9 CHS exact FormKey; OpenCC s2twp + terminology review
0000013E	0398FD:Skyrim.esm	ALCH	MAG_FortifyArmorRating02	FULL	0	Draught of the Defender	防禦者純劑	Apothecary 1.3.9 CHS exact FormKey; OpenCC s2twp + terminology review
0000013F	039903:Skyrim.esm	ALCH	MAG_FortifyArmorRating03	FULL	0	Solution of the Defender	防禦者濃劑	Apothecary 1.3.9 CHS exact FormKey; OpenCC s2twp + terminology review
00000140	039904:Skyrim.esm	ALCH	MAG_FortifyArmorRating04	FULL	0	Philter of the Defender	防禦者奇藥	Apothecary 1.3.9 CHS exact FormKey; OpenCC s2twp + terminology review
00000141	039930:Skyrim.esm	ALCH	MAG_FortifySkillLockpicking01	FULL	0	Potion of the Locksmith	鎖匠藥劑	Apothecary 1.3.9 CHS exact FormKey; OpenCC s2twp + terminology review
00000142	039945:Skyrim.esm	ALCH	MAG_FortifySkillLockpicking02	FULL	0	Draught of the Locksmith	鎖匠純劑	Apothecary 1.3.9 CHS exact FormKey; OpenCC s2twp + terminology review
00000143	039946:Skyrim.esm	ALCH	MAG_FortifySkillLockpicking03	FULL	0	Philter of the Locksmith	鎖匠奇藥	Apothecary 1.3.9 CHS exact FormKey; OpenCC s2twp + terminology review
00000144	039948:Skyrim.esm	ALCH	MAG_FortifySkillLockpicking04	FULL	0	Elixir of the Locksmith	鎖匠神藥	Apothecary 1.3.9 CHS exact FormKey; OpenCC s2twp + terminology review
00000145	039949:Skyrim.esm	ALCH	MAG_FortifySkillMarksman02	FULL	0	Draught of the Marksman	箭術純劑	Apothecary 1.3.9 CHS exact FormKey; OpenCC s2twp + terminology review
00000146	03994B:Skyrim.esm	ALCH	MAG_FortifySkillMarksman03	FULL	0	Philter of the Marksman	箭術奇藥	Apothecary 1.3.9 CHS exact FormKey; OpenCC s2twp + terminology review
00000147	03994E:Skyrim.esm	ALCH	MAG_FortifySkillMarksman04	FULL	0	Elixir of the Marksman	箭術神藥	Apothecary 1.3.9 CHS exact FormKey; OpenCC s2twp + terminology review
00000148	03994F:Skyrim.esm	ALCH	MAG_FortifySkillIllusion02	FULL	0	Draught of Illusion	幻象純劑	Skyrim Traditional Chinese 8.20 exact FormKey and English source
00000149	039950:Skyrim.esm	ALCH	MAG_FortifySkillIllusion03	FULL	0	Philter of Illusion	幻象奇藥	Skyrim Traditional Chinese 8.20 exact FormKey and English source
0000014A	039951:Skyrim.esm	ALCH	MAG_FortifySkillIllusion04	FULL	0	Elixir of Illusion	幻象神藥	Skyrim Traditional Chinese 8.20 exact FormKey and English source
0000014B	039954:Skyrim.esm	ALCH	MAG_FortifySkillOneHanded02	FULL	0	Draught of the Skirmisher	散兵純劑	Apothecary 1.3.9 CHS exact FormKey; OpenCC s2twp + terminology review
0000014C	039955:Skyrim.esm	ALCH	MAG_FortifySkillOneHanded03	FULL	0	Philter of the Skirmisher	散兵奇藥	Apothecary 1.3.9 CHS exact FormKey; OpenCC s2twp + terminology review
0000014D	039956:Skyrim.esm	ALCH	MAG_FortifySkillOneHanded04	FULL	0	Elixir of the Skirmisher	散兵神藥	Apothecary 1.3.9 CHS exact FormKey; OpenCC s2twp + terminology review
0000014E	039957:Skyrim.esm	ALCH	MAG_FortifySkillPickpocket02	FULL	0	Draught of the Cutpurse	扒手純劑	Apothecary 1.3.9 CHS exact FormKey; OpenCC s2twp + terminology review
0000014F	039958:Skyrim.esm	ALCH	MAG_FortifySkillPickpocket04	FULL	0	Elixir of the Cutpurse	扒手神藥	Apothecary 1.3.9 CHS exact FormKey; OpenCC s2twp + terminology review
00000150	039959:Skyrim.esm	ALCH	MAG_FortifySkillPickpocket03	FULL	0	Philter of the Cutpurse	扒手奇藥	Apothecary 1.3.9 CHS exact FormKey; OpenCC s2twp + terminology review
00000151	03995A:Skyrim.esm	ALCH	MAG_FortifySkillRestoration02	FULL	0	Draught of Restoration	恢復系純劑	Apothecary 1.3.9 CHS exact FormKey; OpenCC s2twp + terminology review
00000152	03995B:Skyrim.esm	ALCH	MAG_FortifySkillRestoration03	FULL	0	Philter of Restoration	恢復系奇藥	Apothecary 1.3.9 CHS exact FormKey; OpenCC s2twp + terminology review
00000153	03995C:Skyrim.esm	ALCH	MAG_FortifySkillRestoration04	FULL	0	Elixir of Restoration	恢復系神藥	Apothecary 1.3.9 CHS exact FormKey; OpenCC s2twp + terminology review
00000154	03995D:Skyrim.esm	ALCH	MAG_FortifySkillUnarmed02	FULL	0	Draught of the Pugilist	拳師純劑	Apothecary 1.3.9 CHS exact FormKey; OpenCC s2twp + terminology review
00000155	039962:Skyrim.esm	ALCH	MAG_FortifySkillUnarmed03	FULL	0	Philter of the Pugilist	拳師奇藥	Apothecary 1.3.9 CHS exact FormKey; OpenCC s2twp + terminology review
00000156	039967:Skyrim.esm	ALCH	MAG_FortifySkillUnarmed04	FULL	0	Elixir of the Pugilist	拳師神藥	Apothecary 1.3.9 CHS exact FormKey; OpenCC s2twp + terminology review
00000157	039968:Skyrim.esm	ALCH	MAG_FortifySkillSneak02	FULL	0	Draught of the Footpad	盜賊純劑	Apothecary 1.3.9 CHS exact FormKey; OpenCC s2twp + terminology review
00000158	039969:Skyrim.esm	ALCH	MAG_FortifySkillSneak03	FULL	0	Philter of the Footpad	盜賊奇藥	Apothecary 1.3.9 CHS exact FormKey; OpenCC s2twp + terminology review
00000159	03996F:Skyrim.esm	ALCH	MAG_FortifySkillSneak04	FULL	0	Elixir of the Footpad	盜賊神藥	Apothecary 1.3.9 CHS exact FormKey; OpenCC s2twp + terminology review
0000015A	039970:Skyrim.esm	ALCH	MAG_FortifySkillBarter02	FULL	0	Draught of the Merchant	商人純劑	Apothecary 1.3.9 CHS exact FormKey; OpenCC s2twp + terminology review
0000015B	039971:Skyrim.esm	ALCH	MAG_FortifySkillBarter03	FULL	0	Philter of the Merchant	商人奇藥	Apothecary 1.3.9 CHS exact FormKey; OpenCC s2twp + terminology review
0000015C	039973:Skyrim.esm	ALCH	MAG_FortifySkillBarter04Unused	FULL	0	Elixir of the Merchant	商人神藥	Apothecary 1.3.9 CHS exact FormKey; OpenCC s2twp + terminology review
0000015D	039974:Skyrim.esm	ALCH	MAG_FortifySkillTwoHanded02	FULL	0	Draught of the Champion	勇士純劑	Apothecary 1.3.9 CHS exact FormKey; OpenCC s2twp + terminology review
0000015E	039980:Skyrim.esm	ALCH	MAG_FortifySkillTwoHanded03	FULL	0	Philter of the Champion	勇士奇藥	Apothecary 1.3.9 CHS exact FormKey; OpenCC s2twp + terminology review
0000015F	039AA6:Skyrim.esm	ALCH	MAG_FortifySkillTwoHanded04	FULL	0	Elixir of the Champion	勇士神藥	Apothecary 1.3.9 CHS exact FormKey; OpenCC s2twp + terminology review
00000160	039B0C:Skyrim.esm	ALCH	MAG_FortifyStaminaRate03	FULL	0	Solution of Rejuvenation	活力濃劑	Apothecary 1.3.9 CHS exact FormKey; OpenCC s2twp + terminology review
00000161	039B4A:Skyrim.esm	ALCH	MAG_ResistFire25	FULL	0	Potion of Fire Resistance	火焰抗性藥劑	Apothecary 1.3.9 CHS exact FormKey; OpenCC s2twp + terminology review
00000162	039B4B:Skyrim.esm	ALCH	MAG_ResistFire75	FULL	0	Philter of Fire Resistance	火焰抗性奇藥	Apothecary 1.3.9 CHS exact FormKey; OpenCC s2twp + terminology review
00000163	039B8A:Skyrim.esm	ALCH	MAG_ResistFrost25	FULL	0	Potion of Frost Resistance	寒霜抗性藥劑	Apothecary 1.3.9 CHS exact FormKey; OpenCC s2twp + terminology review
00000164	039BDF:Skyrim.esm	ALCH	MAG_ResistFrost75	FULL	0	Philter of Frost Resistance	寒霜抗性奇藥	Apothecary 1.3.9 CHS exact FormKey; OpenCC s2twp + terminology review
00000165	039BE1:Skyrim.esm	ALCH	MAG_ResistShock25	FULL	0	Potion of Shock Resistance	閃電抗性藥劑	Apothecary 1.3.9 CHS exact FormKey; OpenCC s2twp + terminology review
00000166	039BE3:Skyrim.esm	ALCH	MAG_ResistShock75	FULL	0	Philter of Shock Resistance	閃電抗性奇藥	Apothecary 1.3.9 CHS exact FormKey; OpenCC s2twp + terminology review
00000167	039BE4:Skyrim.esm	ALCH	MAG_RestoreHealth05	FULL	0	Potion of Extreme Healing	極致生命藥劑	Skyrim Traditional Chinese 8.20 exact FormKey and English source
00000168	039BE5:Skyrim.esm	ALCH	MAG_RestoreHealth06	FULL	0	Potion of Ultimate Healing	終極生命藥劑	Skyrim Traditional Chinese 8.20 exact FormKey and English source
00000169	039BE6:Skyrim.esm	ALCH	MAG_RestoreMagicka05	FULL	0	Potion of Extreme Magicka	極致法力藥劑	Skyrim Traditional Chinese 8.20 exact FormKey and English source
0000016A	039BE7:Skyrim.esm	ALCH	MAG_RestoreMagicka06	FULL	0	Potion of Ultimate Magicka	終極法力藥劑	Skyrim Traditional Chinese 8.20 exact FormKey and English source
0000016B	039BE8:Skyrim.esm	ALCH	MAG_RestoreStamina02	FULL	0	Potion of Stamina	適量耐力藥劑	Skyrim Traditional Chinese 8.20 exact FormKey and English source
0000016C	039CF3:Skyrim.esm	ALCH	MAG_RestoreStamina06	FULL	0	Potion of Ultimate Stamina	終極耐力藥劑	Skyrim Traditional Chinese 8.20 exact FormKey and English source
0000016D	039CFB:Skyrim.esm	ALCH	MAG_FortifyPowerAttacks01	FULL	0	Potion of the Barbarian	野蠻人藥劑	Apothecary 1.3.9 CHS exact FormKey; OpenCC s2twp + terminology review
0000016E	039D02:Skyrim.esm	ALCH	MAG_FortifyPowerAttacks02	FULL	0	Draught of the Barbarian	野蠻人純劑	Apothecary 1.3.9 CHS exact FormKey; OpenCC s2twp + terminology review
0000016F	039D0A:Skyrim.esm	ALCH	MAG_FortifyPowerAttacks03	FULL	0	Philter of the Barbarian	野蠻人奇藥	Apothecary 1.3.9 CHS exact FormKey; OpenCC s2twp + terminology review
00000170	039D12:Skyrim.esm	ALCH	MAG_FortifyPowerAttacks04	FULL	0	Elixir of the Barbarian	野蠻人神藥	Apothecary 1.3.9 CHS exact FormKey; OpenCC s2twp + terminology review
00000171	039E52:Skyrim.esm	ALCH	MAG_ResistMagic25	FULL	0	Potion of Magic Resistance	魔法抗性藥劑	Apothecary 1.3.9 CHS exact FormKey; OpenCC s2twp + terminology review
00000172	039E53:Skyrim.esm	ALCH	MAG_ResistMagic50	FULL	0	Draught of Magic Resistance	魔法抗性純劑	Apothecary 1.3.9 CHS exact FormKey; OpenCC s2twp + terminology review
00000173	039E54:Skyrim.esm	ALCH	MAG_ResistMagic75	FULL	0	Philter of Magic Resistance	魔法抗性奇藥	Apothecary 1.3.9 CHS exact FormKey; OpenCC s2twp + terminology review
00000174	039E55:Skyrim.esm	ALCH	MAG_ResistMagic100	FULL	0	Elixir of Magic Resistance	魔法抗性神藥	Apothecary 1.3.9 CHS exact FormKey; OpenCC s2twp + terminology review
00000175	03A5A4:Skyrim.esm	ALCH	MAG_DamageHealth01	FULL	0	Weak Poison	弱效毒劑	Skyrim Traditional Chinese 8.20 exact FormKey and English source
00000176	03AC2E:Skyrim.esm	ALCH	MAG_Waterbreathing01	FULL	0	Potion of Waterbreathing	水息藥劑	Skyrim Traditional Chinese 8.20 exact FormKey and English source
00000177	03AC2F:Skyrim.esm	ALCH	MAG_Waterbreathing02	FULL	0	Draught of Waterbreathing	水息純劑	Skyrim Traditional Chinese 8.20 exact FormKey and English source
00000178	03AC30:Skyrim.esm	ALCH	MAG_Waterbreathing03	FULL	0	Philter of Waterbreathing	水息奇藥	Skyrim Traditional Chinese 8.20 exact FormKey and English source
00000179	03AC31:Skyrim.esm	ALCH	MAG_Waterbreathing04	FULL	0	Elixir of Waterbreathing	水息神藥	Skyrim Traditional Chinese 8.20 exact FormKey and English source
0000017A	03EADD:Skyrim.esm	ALCH	MAG_RestoreHealth01	FULL	0	Potion of Minor Healing	低量生命藥劑	Skyrim Traditional Chinese 8.20 exact FormKey and English source
0000017B	03EADE:Skyrim.esm	ALCH	MAG_RestoreHealth02	FULL	0	Potion of Healing	適量生命藥劑	Skyrim Traditional Chinese 8.20 exact FormKey and English source
0000017C	03EADF:Skyrim.esm	ALCH	MAG_RestoreHealth03	FULL	0	Potion of Plentiful Healing	足量生命藥劑	Skyrim Traditional Chinese 8.20 exact FormKey and English source
0000017D	03EAE0:Skyrim.esm	ALCH	MAG_RestoreMagicka01	FULL	0	Potion of Minor Magicka	低量法力藥劑	Skyrim Traditional Chinese 8.20 exact FormKey and English source
0000017E	03EAE1:Skyrim.esm	ALCH	MAG_RestoreMagicka02	FULL	0	Potion of Magicka	適量法力藥劑	Skyrim Traditional Chinese 8.20 exact FormKey and English source
0000017F	03EAE2:Skyrim.esm	ALCH	MAG_RestoreMagicka03	FULL	0	Potion of Plentiful Magicka	足量法力藥劑	Skyrim Traditional Chinese 8.20 exact FormKey and English source
00000180	03EAE3:Skyrim.esm	ALCH	MAG_RestoreHealth04	FULL	0	Potion of Vigorous Healing	充沛生命藥劑	Skyrim Traditional Chinese 8.20 exact FormKey and English source
00000181	03EAE4:Skyrim.esm	ALCH	MAG_RestoreMagicka04	FULL	0	Potion of Vigorous Magicka	充沛法力藥劑	Skyrim Traditional Chinese 8.20 exact FormKey and English source
00000182	03EAE5:Skyrim.esm	ALCH	MAG_RestoreStamina01	FULL	0	Potion of Minor Stamina	低量耐力藥劑	Skyrim Traditional Chinese 8.20 exact FormKey and English source
00000183	03EAE6:Skyrim.esm	ALCH	MAG_RestoreStamina05	FULL	0	Potion of Extreme Stamina	極致耐力藥劑	Skyrim Traditional Chinese 8.20 exact FormKey and English source
00000184	03EAE7:Skyrim.esm	ALCH	MAG_RestoreStamina03	FULL	0	Potion of Plentiful Stamina	足量耐力藥劑	Skyrim Traditional Chinese 8.20 exact FormKey and English source
00000185	03EAE8:Skyrim.esm	ALCH	MAG_RestoreStamina04	FULL	0	Potion of Vigorous Stamina	充沛耐力藥劑	Skyrim Traditional Chinese 8.20 exact FormKey and English source
00000186	03EAE9:Skyrim.esm	ALCH	MAG_ResistFire50	FULL	0	Draught of Fire Resistance	火焰抗性純劑	Apothecary 1.3.9 CHS exact FormKey; OpenCC s2twp + terminology review
00000187	03EAED:Skyrim.esm	ALCH	MAG_ResistFrost50	FULL	0	Draught of Frost Resistance	寒霜抗性純劑	Apothecary 1.3.9 CHS exact FormKey; OpenCC s2twp + terminology review
00000188	03EAEE:Skyrim.esm	ALCH	MAG_ResistShock50	FULL	0	Draught of Shock Resistance	閃電抗性純劑	Apothecary 1.3.9 CHS exact FormKey; OpenCC s2twp + terminology review
00000189	03EAEF:Skyrim.esm	ALCH	MAG_ResistFire100	FULL	0	Elixir of Fire Resistance	火焰抗性神藥	Apothecary 1.3.9 CHS exact FormKey; OpenCC s2twp + terminology review
0000018A	03EAF0:Skyrim.esm	ALCH	MAG_ResistFrost100	FULL	0	Elixir of Frost Resistance	寒霜抗性神藥	Apothecary 1.3.9 CHS exact FormKey; OpenCC s2twp + terminology review
0000018B	03EAF1:Skyrim.esm	ALCH	MAG_ResistShock100	FULL	0	Elixir of Shock Resistance	閃電抗性神藥	Apothecary 1.3.9 CHS exact FormKey; OpenCC s2twp + terminology review
0000018C	03EAF2:Skyrim.esm	ALCH	MAG_FortifyHealth01	FULL	0	Potion of Extra Health	生命上限藥劑	Apothecary 1.3.9 CHS exact FormKey; OpenCC s2twp + terminology review
0000018D	03EAF4:Skyrim.esm	ALCH	MAG_FortifyHealth02	FULL	0	Draught of Extra Health	生命上限純劑	Apothecary 1.3.9 CHS exact FormKey; OpenCC s2twp + terminology review
0000018E	03EAF5:Skyrim.esm	ALCH	MAG_FortifyHealth04	FULL	0	Philter of Extra Health	生命上限奇藥	Apothecary 1.3.9 CHS exact FormKey; OpenCC s2twp + terminology review
0000018F	03EAF6:Skyrim.esm	ALCH	MAG_FortifyHealth03	FULL	0	Solution of Extra Health	生命上限濃劑	Apothecary 1.3.9 CHS exact FormKey; OpenCC s2twp + terminology review
00000190	03EAF7:Skyrim.esm	ALCH	MAG_FortifyMagicka01	FULL	0	Potion of Extra Magicka	法力藥劑	Skyrim Traditional Chinese 8.20 exact FormKey and English source
00000191	03EAFA:Skyrim.esm	ALCH	MAG_FortifyMagicka02	FULL	0	Draught of Extra Magicka	法力純劑	Skyrim Traditional Chinese 8.20 exact FormKey and English source
00000192	03EAFB:Skyrim.esm	ALCH	MAG_FortifyMagicka03	FULL	0	Solution of Extra Magicka	法力濃劑	Skyrim Traditional Chinese 8.20 exact FormKey and English source
00000193	03EAFC:Skyrim.esm	ALCH	MAG_FortifyMagicka04	FULL	0	Philter of Extra Magicka	法力奇藥	Skyrim Traditional Chinese 8.20 exact FormKey and English source
00000194	03EAFD:Skyrim.esm	ALCH	MAG_FortifyStamina01	FULL	0	Potion of Extra Stamina	耐力上限藥劑	Apothecary 1.3.9 CHS exact FormKey; OpenCC s2twp + terminology review
00000195	03EAFE:Skyrim.esm	ALCH	MAG_FortifyStamina03	FULL	0	Solution of Extra Stamina	耐力上限濃劑	Apothecary 1.3.9 CHS exact FormKey; OpenCC s2twp + terminology review
00000196	03EAFF:Skyrim.esm	ALCH	MAG_FortifyStamina04	FULL	0	Philter of Extra Stamina	耐力上限奇藥	Apothecary 1.3.9 CHS exact FormKey; OpenCC s2twp + terminology review
00000197	03EB00:Skyrim.esm	ALCH	MAG_FortifyStamina02	FULL	0	Draught of Extra Stamina	耐力上限純劑	Apothecary 1.3.9 CHS exact FormKey; OpenCC s2twp + terminology review
00000198	03EB02:Skyrim.esm	ALCH	MAG_FortifyCarry01	FULL	0	Potion of Strength	荷重藥劑	Skyrim Traditional Chinese 8.20 exact FormKey and English source
00000199	03EB03:Skyrim.esm	ALCH	MAG_FortifyCarry03	FULL	0	Solution of Strength	荷重濃劑	Skyrim Traditional Chinese 8.20 exact FormKey and English source
0000019A	03EB04:Skyrim.esm	ALCH	MAG_FortifyCarry04	FULL	0	Philter of Strength	荷重奇藥	Skyrim Traditional Chinese 8.20 exact FormKey and English source
0000019B	03EB05:Skyrim.esm	ALCH	MAG_FortifyCarry02	FULL	0	Draught of Strength	荷重純劑	Skyrim Traditional Chinese 8.20 exact FormKey and English source
0000019C	03EB09:Skyrim.esm	ALCH	MAG_FortifyHealRate01	FULL	0	Potion of Mending	再生藥劑	Apothecary 1.3.9 CHS exact FormKey; OpenCC s2twp + terminology review
0000019D	03EB0A:Skyrim.esm	ALCH	MAG_FortifyHealRate02	FULL	0	Draught of Mending	再生純劑	Apothecary 1.3.9 CHS exact FormKey; OpenCC s2twp + terminology review
0000019E	03EB0B:Skyrim.esm	ALCH	MAG_FortifyHealRate03	FULL	0	Solution of Mending	再生濃劑	Apothecary 1.3.9 CHS exact FormKey; OpenCC s2twp + terminology review
0000019F	03EB0C:Skyrim.esm	ALCH	MAG_FortifyHealRate04	FULL	0	Philter of Mending	再生奇藥	Apothecary 1.3.9 CHS exact FormKey; OpenCC s2twp + terminology review
000001A0	03EB0D:Skyrim.esm	ALCH	MAG_FortifyMagickaRate01	FULL	0	Potion of Recovery	迴法藥劑	Apothecary 1.3.9 CHS exact FormKey; OpenCC s2twp + terminology review
000001A1	03EB0E:Skyrim.esm	ALCH	MAG_FortifyMagickaRate02	FULL	0	Draught of Recovery	迴法純劑	Apothecary 1.3.9 CHS exact FormKey; OpenCC s2twp + terminology review
000001A2	03EB0F:Skyrim.esm	ALCH	MAG_FortifyMagickaRate03	FULL	0	Solution of Recovery	迴法濃劑	Apothecary 1.3.9 CHS exact FormKey; OpenCC s2twp + terminology review
000001A3	03EB10:Skyrim.esm	ALCH	MAG_FortifyMagickaRate04	FULL	0	Philter of Recovery	迴法奇藥	Apothecary 1.3.9 CHS exact FormKey; OpenCC s2twp + terminology review
000001A4	03EB11:Skyrim.esm	ALCH	MAG_FortifyStaminaRate01	FULL	0	Potion of Rejuvenation	活力藥劑	Apothecary 1.3.9 CHS exact FormKey; OpenCC s2twp + terminology review
000001A5	03EB12:Skyrim.esm	ALCH	MAG_FortifyStaminaRate02	FULL	0	Draught of Rejuvenation	活力純劑	Apothecary 1.3.9 CHS exact FormKey; OpenCC s2twp + terminology review
000001A6	03EB14:Skyrim.esm	ALCH	MAG_FortifyStaminaRate04	FULL	0	Philter of Rejuvenation	活力奇藥	Apothecary 1.3.9 CHS exact FormKey; OpenCC s2twp + terminology review
000001A7	03EB2A:Skyrim.esm	ALCH	MAG_FortifySkillOneHanded01	FULL	0	Potion of the Skirmisher	散兵藥劑	Apothecary 1.3.9 CHS exact FormKey; OpenCC s2twp + terminology review
000001A8	03EB2B:Skyrim.esm	ALCH	MAG_FortifySkillTwoHanded01	FULL	0	Potion of the Champion	勇士藥劑	Apothecary 1.3.9 CHS exact FormKey; OpenCC s2twp + terminology review
000001A9	03EB2C:Skyrim.esm	ALCH	MAG_FortifySkillMarksman01	FULL	0	Potion of the Marksman	箭術藥劑	Apothecary 1.3.9 CHS exact FormKey; OpenCC s2twp + terminology review
000001AA	03EB2E:Skyrim.esm	ALCH	MAG_FortifySkillUnarmed01	FULL	0	Potion of the Pugilist	拳師藥劑	Apothecary 1.3.9 CHS exact FormKey; OpenCC s2twp + terminology review
000001AB	03EB2F:Skyrim.esm	ALCH	MAG_FortifyShouts01	FULL	0	Potion of the Voice	吼聲藥劑	Apothecary 1.3.9 CHS exact FormKey; OpenCC s2twp + terminology review
000001AC	03EB30:Skyrim.esm	ALCH	MAG_FortifyArmorRating01	FULL	0	Potion of the Defender	防禦者藥劑	Apothecary 1.3.9 CHS exact FormKey; OpenCC s2twp + terminology review
000001AD	03EB31:Skyrim.esm	ALCH	MAG_FortifySkillPickpocket01	FULL	0	Potion of the Cutpurse	扒手藥劑	Apothecary 1.3.9 CHS exact FormKey; OpenCC s2twp + terminology review
000001AE	03EB32:Skyrim.esm	ALCH	MAG_FortifySkillBlock01	FULL	0	Potion of the Gladiator	角鬥士藥劑	Apothecary 1.3.9 CHS exact FormKey; OpenCC s2twp + terminology review
000001AF	03EB33:Skyrim.esm	ALCH	MAG_FortifySkillSneak01	FULL	0	Potion of the Footpad	盜賊藥劑	Apothecary 1.3.9 CHS exact FormKey; OpenCC s2twp + terminology review
